date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-04-27,sh.688318,208.1800,239.6000,199.1300,201.3000,107.4100,11157282,2368067509.0000,3,72.498400,1,87.412700,0
2020-04-28,sh.688318,198.9900,198.9900,175.0000,177.0000,201.3000,6729763,1250989627.0000,3,43.729000,1,-12.071500,0
2020-04-29,sh.688318,171.1400,188.5800,171.1400,178.8000,177.0000,4248538,765860773.0000,3,27.606400,1,1.017000,0
2020-04-30,sh.688318,180.0000,193.9900,178.8000,186.6800,178.8000,4344934,810082520.0000,3,28.232800,1,4.407200,0
2020-05-06,sh.688318,183.0000,203.7300,177.0100,197.4500,186.6800,4926418,925879960.0000,3,32.011100,1,5.769200,0
2020-05-07,sh.688318,198.0000,209.1900,192.0000,192.7600,197.4500,4382631,873826359.0000,3,28.477700,1,-2.375300,0
2020-05-08,sh.688318,197.0000,209.9500,192.0000,202.4500,192.7600,4879201,981852074.0000,3,31.704300,1,5.027000,0
2020-05-11,sh.688318,208.3500,214.5700,205.3200,207.9900,202.4500,4052893,849834714.0000,3,26.335100,1,2.736500,0
2020-05-12,sh.688318,206.0000,208.7900,199.1200,204.9900,207.9900,2855666,582020666.0000,3,18.555700,1,-1.442400,0
2020-05-13,sh.688318,202.0100,212.2600,201.5100,209.0000,204.9900,3198309,663547532.0000,3,20.782100,1,1.956200,0
2020-05-14,sh.688318,206.0000,211.8000,201.0000,201.4300,209.0000,3123168,643739656.0000,3,20.293900,1,-3.622000,0
2020-05-15,sh.688318,205.0000,208.8800,203.0000,206.7000,201.4300,2583059,531894876.0000,3,16.784300,1,2.616300,0
2020-05-18,sh.688318,203.5500,203.6600,187.0100,187.8000,206.7000,3227172,632192311.0000,3,20.969700,1,-9.143700,0
2020-05-19,sh.688318,191.1000,193.5100,188.2300,191.6600,187.8000,1849662,353206512.0000,3,12.018800,1,2.055400,0
2020-05-20,sh.688318,190.5000,219.5000,190.0000,218.0900,191.6600,4483568,918437386.0000,3,29.133600,1,13.790000,0
2020-05-21,sh.688318,213.7300,218.0400,206.9000,209.3600,218.0900,2805781,593248176.0000,3,18.231600,1,-4.002900,0
2020-05-22,sh.688318,209.3600,215.0000,202.2900,202.6200,209.3600,2551464,532076718.0000,3,16.579000,1,-3.219300,0
2020-05-25,sh.688318,201.1300,201.6100,193.6600,196.0000,202.6200,1786127,351207682.0000,3,11.606000,1,-3.267200,0
2020-05-26,sh.688318,197.6600,205.8800,196.9000,204.8500,196.0000,1794781,362870231.0000,3,11.662200,1,4.515300,0
2020-05-27,sh.688318,204.0000,204.5800,195.3300,199.4000,204.8500,1851195,369143203.0000,3,12.028800,1,-2.660500,0
2020-05-28,sh.688318,200.0000,224.3300,198.5100,211.8000,199.4000,4069542,866777981.0000,3,26.443300,1,6.218700,0
2020-05-29,sh.688318,206.5000,218.3000,205.0300,209.0400,211.8000,2833478,599835435.0000,3,18.411500,1,-1.303100,0
2020-06-01,sh.688318,231.0600,250.8500,224.0200,250.8500,209.0400,3187965,757645904.0000,3,20.714900,1,20.001000,0
2020-06-02,sh.688318,266.0000,269.4800,248.8000,253.8100,250.8500,4469222,1160028497.0000,3,29.040400,1,1.180000,0
2020-06-03,sh.688318,256.4000,266.3300,246.0000,247.7900,253.8100,3687814,950712038.0000,3,23.962900,1,-2.371900,0
2020-06-04,sh.688318,250.6600,265.9500,250.6600,261.4100,247.7900,2818577,725057347.0000,3,18.314700,1,5.496600,0
2020-06-05,sh.688318,261.7400,293.5500,253.9400,283.2100,261.4100,3789317,1023528808.0000,3,24.622400,1,8.339400,0
2020-06-08,sh.688318,277.5000,280.8000,255.0000,255.0000,283.2100,3241620,873533044.0000,3,21.063600,1,-9.960800,0
2020-06-09,sh.688318,256.0000,279.9500,254.0000,266.0000,255.0000,3270659,874045752.0000,3,21.252300,1,4.313700,0
2020-06-10,sh.688318,261.0000,276.9800,258.7400,271.5000,266.0000,2197905,588802212.0000,3,14.281700,1,2.067700,0
2020-06-11,sh.688318,265.9900,298.0000,265.9900,276.8800,271.5000,3406312,957277536.0000,3,22.133700,1,1.981600,0
2020-06-12,sh.688318,270.3000,292.0000,268.5800,282.1400,276.8800,3100320,870250053.0000,3,20.145400,1,1.899700,0
2020-06-15,sh.688318,279.9000,292.4700,265.6200,266.2000,282.1400,3668941,1023489781.0000,3,23.840200,1,-5.649700,0
2020-06-16,sh.688318,273.0000,274.7500,257.0000,264.9900,266.2000,2811705,742323930.0000,3,18.270100,1,-0.454600,0
2020-06-17,sh.688318,263.0000,264.0000,252.5200,259.8100,264.9900,2392599,615247588.0000,3,15.546800,1,-1.954800,0
2020-06-18,sh.688318,260.8800,270.7500,255.7700,263.0000,259.8100,2674588,705907241.0000,3,17.379100,1,1.227800,0
2020-06-19,sh.688318,262.3700,284.0000,261.5000,278.3000,263.0000,3777825,1035134953.0000,3,24.547800,1,5.817500,0
2020-06-22,sh.688318,278.9200,302.0300,274.4700,280.0000,278.3000,3870985,1110466233.0000,3,25.153100,1,0.610900,0
2020-06-23,sh.688318,276.1000,283.0000,273.0000,279.0000,280.0000,2829236,787247503.0000,3,18.384000,1,-0.357100,0
2020-06-24,sh.688318,279.0000,284.4000,268.6600,273.3000,279.0000,2384354,654459760.0000,3,15.493200,1,-2.043000,0
2020-06-29,sh.688318,276.0100,279.5500,267.0000,269.6400,273.3000,1884550,516188683.0000,3,12.245500,1,-1.339200,0
2020-06-30,sh.688318,273.0000,295.0000,271.6100,284.0000,269.6400,3386830,952194784.0000,3,22.007100,1,5.325600,0
2020-07-01,sh.688318,280.0000,283.0000,271.2800,278.0000,284.0000,2580216,714014197.0000,3,16.765900,1,-2.112700,0
2020-07-02,sh.688318,276.0000,329.0000,273.8000,311.8700,278.0000,5158892,1530408955.0000,3,33.521700,1,12.183500,0
2020-07-03,sh.688318,313.2000,332.0000,299.1200,323.2000,311.8700,5005042,1588960649.0000,3,32.522000,1,3.632900,0
2020-07-06,sh.688318,339.0100,384.8800,329.0000,380.6500,323.2000,4362044,1548625161.0000,3,28.343900,1,17.775400,0
2020-07-07,sh.688318,390.0000,399.9900,370.5000,377.0000,380.6500,3650163,1399138256.0000,3,23.718200,1,-0.958900,0
2020-07-08,sh.688318,372.0000,428.0000,368.0000,416.8000,377.0000,3475775,1389783013.0000,3,22.585100,1,10.557000,0
2020-07-09,sh.688318,402.0000,425.0000,396.0000,405.0000,416.8000,3218658,1308813104.0000,3,20.914400,1,-2.831100,0
2020-07-10,sh.688318,393.3300,403.0000,373.7300,378.0000,405.0000,2890786,1119093523.0000,3,18.783900,1,-6.666700,0
2020-07-13,sh.688318,373.1300,395.6000,360.0000,380.9900,378.0000,2690097,1023152569.0000,3,17.479900,1,0.791000,0
2020-07-14,sh.688318,374.2600,393.9900,373.0100,388.9400,380.9900,2237555,856417410.0000,3,14.539300,1,2.086700,0
2020-07-15,sh.688318,388.9400,393.9900,340.0000,343.0000,388.9400,2561648,954405946.0000,3,16.645200,1,-11.811600,0
2020-07-16,sh.688318,346.0000,358.8800,318.0000,318.5000,343.0000,2605620,883549393.0000,3,16.930900,1,-7.142900,0
2020-07-17,sh.688318,322.5000,326.0000,286.0100,295.1000,318.5000,2814413,863392478.0000,3,18.287600,1,-7.346900,0
2020-07-20,sh.688318,302.6600,315.8800,287.5800,304.7600,295.1000,2063710,621510675.0000,3,13.409700,1,3.273500,0
2020-07-21,sh.688318,303.0000,307.7500,292.8600,297.0000,304.7600,1671146,499617177.0000,3,10.858900,1,-2.546300,0
2020-07-22,sh.688318,298.5000,327.7900,295.0000,310.1000,297.0000,2909227,907470994.0000,3,18.903700,1,4.410800,0
2020-07-23,sh.688318,303.3300,310.9000,292.0700,303.7000,310.1000,2172349,654094347.8300,3,14.115600,1,-2.063900,0
2020-07-24,sh.688318,300.1000,300.5000,266.0100,266.5100,303.7000,2568088,724927359.0000,3,16.687100,1,-12.245600,0
2020-07-27,sh.688318,269.6100,273.0000,255.7500,266.8800,266.5100,1454180,387939155.0000,3,9.449100,1,0.138800,0
