date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2021-05-28,sz.301001,66.8800,68.8000,60.6000,60.6700,25.5400,11302920,723613673.6700,3,56.514600,1,137.548900,0
2021-05-31,sz.301001,56.0200,56.8800,51.5800,51.7800,60.6700,9094298,487319962.1000,3,45.471500,1,-14.653000,0
2021-06-01,sz.301001,50.2800,57.9900,50.2000,56.5000,51.7800,8832404,478077599.7700,3,44.162000,1,9.115500,0
2021-06-02,sz.301001,57.0000,59.5000,53.8200,57.0000,56.5000,7872087,444905690.1600,3,39.360400,1,0.885000,0
2021-06-03,sz.301001,55.1200,56.1500,50.3000,50.3000,57.0000,6988139,368223269.1900,3,34.940700,1,-11.754400,0
2021-06-04,sz.301001,48.0000,48.7900,44.6600,44.7300,50.3000,5562416,257214730.7100,3,27.812100,1,-11.073600,0
2021-06-07,sz.301001,44.4900,45.5700,43.5200,44.9000,44.7300,3101067,137770997.5800,3,15.505300,1,0.380100,0
2021-06-08,sz.301001,44.3500,45.3700,43.6000,43.8000,44.9000,2554481,112936312.6800,3,12.772400,1,-2.449900,0
2021-06-09,sz.301001,44.6400,45.4900,44.0800,44.4000,43.8000,2428288,108647914.6200,3,12.141400,1,1.369900,0
2021-06-10,sz.301001,44.4200,48.9700,43.5500,47.4000,44.4000,5660058,264993706.8800,3,28.300300,1,6.756800,0
2021-06-11,sz.301001,46.0000,46.9600,44.0000,44.0000,47.4000,3954753,180985098.1200,3,19.773800,1,-7.173000,0
2021-06-15,sz.301001,44.8800,45.4800,41.3800,42.0000,44.0000,3300087,142428646.5900,3,16.500400,1,-4.545500,0
2021-06-16,sz.301001,41.7100,42.4700,40.6300,40.9800,42.0000,2063580,85361687.1700,3,10.317900,1,-2.428600,0
2021-06-17,sz.301001,41.0200,41.4100,39.8500,40.5000,40.9800,2189730,88581360.4600,3,10.948700,1,-1.171300,0
2021-06-18,sz.301001,40.3800,40.7300,39.6600,40.1400,40.5000,1675028,67243740.9500,3,8.375100,1,-0.888900,0
2021-06-21,sz.301001,39.8000,41.0000,39.7000,40.8300,40.1400,1621927,65665024.5900,3,8.109600,1,1.719000,0
2021-06-22,sz.301001,41.0700,41.4600,40.6200,40.9500,40.8300,1784455,73155049.9900,3,8.922300,1,0.293900,0
2021-06-23,sz.301001,40.8200,41.1100,39.7100,40.0100,40.9500,2213895,88778172.2300,3,11.069500,1,-2.295500,0
2021-06-24,sz.301001,40.0000,40.0100,38.0600,38.6600,40.0100,2174645,84859483.8700,3,10.873200,1,-3.374200,0
2021-06-25,sz.301001,38.6600,39.5300,38.6600,39.1600,38.6600,1479267,57910774.6100,3,7.396300,1,1.293300,0
2021-06-28,sz.301001,39.1500,39.6100,38.7600,39.4600,39.1600,1208575,47420371.0000,3,6.042900,1,0.766100,0
2021-06-29,sz.301001,39.4800,39.4800,38.2700,38.4000,39.4600,1161174,45006340.6600,3,5.805900,1,-2.686300,0
2021-06-30,sz.301001,38.6100,38.7700,37.7100,37.8800,38.4000,1229467,46802675.1600,3,6.147300,1,-1.354200,0
2021-07-01,sz.301001,37.7100,38.4600,37.5600,37.6700,37.8800,1198141,45539925.7500,3,5.990700,1,-0.554400,0
2021-07-02,sz.301001,38.1000,39.9700,38.0900,38.4600,37.6700,2271540,88675006.8900,3,11.357700,1,2.097200,0
2021-07-05,sz.301001,37.6100,38.4000,36.9000,37.0800,38.4600,1647877,61276727.4500,3,8.239400,1,-3.588100,0
2021-07-06,sz.301001,37.1000,38.6600,36.9100,37.8900,37.0800,1556600,58654193.0000,3,7.783000,1,2.184500,0
2021-07-07,sz.301001,37.6900,38.9800,37.3300,38.6400,37.8900,1618598,62419178.2000,3,8.093000,1,1.979400,0
2021-07-08,sz.301001,38.8900,38.8900,37.3000,37.3000,38.6400,1451879,54985675.9600,3,7.259400,1,-3.467900,0
2021-07-09,sz.301001,37.0200,37.6000,36.9400,37.4700,37.3000,824196,30666603.8300,3,4.121000,1,0.455800,0
2021-07-12,sz.301001,37.6200,37.9300,37.2200,37.5900,37.4700,844828,31708882.5200,3,4.224100,1,0.320300,0
2021-07-13,sz.301001,37.8600,37.9500,37.1200,37.2600,37.5900,741700,27647415.9400,3,3.708500,1,-0.877900,0
2021-07-14,sz.301001,37.5000,37.5500,37.0500,37.3500,37.2600,840198,31348415.5000,3,4.201000,1,0.241500,0
2021-07-15,sz.301001,37.2300,37.4000,35.7400,36.4200,37.3500,1593073,57803675.7000,3,7.965400,1,-2.490000,0
2021-07-16,sz.301001,36.4900,36.6100,35.8100,35.8900,36.4200,987920,35644588.2000,3,4.939600,1,-1.455200,0
2021-07-19,sz.301001,35.0000,35.7600,34.8600,34.8600,35.8900,951200,33379246.0000,3,4.756000,1,-2.869900,0
2021-07-20,sz.301001,34.5700,35.0700,34.5700,34.6200,34.8600,632600,21954765.0000,3,3.163000,1,-0.688500,0
2021-07-21,sz.301001,34.6500,35.1300,34.6500,34.7900,34.6200,744900,25969808.0000,3,3.724500,1,0.491000,0
2021-07-22,sz.301001,34.9000,34.9400,33.9000,33.9100,34.7900,1156468,39505287.8800,3,5.782300,1,-2.529500,0
2021-07-23,sz.301001,33.9100,34.0100,32.4200,32.5800,33.9100,1381672,45473229.8000,3,6.908400,1,-3.922100,0
2021-07-26,sz.301001,32.5900,32.5900,31.2600,31.6000,32.5800,938018,29825161.5800,3,4.690100,1,-3.008000,0
