date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-07-29,sh.688050,188.8800,290.0000,185.0500,240.5000,33.5500,16817592,3622698375.0000,3,78.231200,1,616.840600,0
2020-07-30,sh.688050,240.8000,269.9900,238.0000,240.6500,240.5000,7402354,1871584543.8100,3,34.433900,1,0.062400,0
2020-07-31,sh.688050,240.6500,254.5800,236.0100,248.0000,240.6500,4505688,1112507600.0000,3,20.959300,1,3.054200,0
2020-08-03,sh.688050,250.0000,298.0000,248.1100,293.1800,248.0000,4267707,1154923775.0000,3,19.852300,1,18.217700,0
2020-08-04,sh.688050,286.0000,310.0000,277.5000,288.9000,293.1800,3210163,941990399.0000,3,14.932900,1,-1.459900,0
2020-08-05,sh.688050,283.1500,293.4800,263.2200,285.8200,288.9000,2467686,690465466.0900,3,11.479000,1,-1.066100,0
2020-08-06,sh.688050,285.0000,302.0000,267.6000,270.2000,285.8200,2322790,655953700.8000,3,10.805000,1,-5.465000,0
2020-08-07,sh.688050,265.1000,275.9000,255.3400,257.5500,270.2000,1722173,456154663.0000,3,8.011100,1,-4.681700,0
2020-08-10,sh.688050,255.0000,255.0000,239.5500,239.9900,257.5500,2331543,572662011.0000,3,10.845700,1,-6.818100,0
2020-08-11,sh.688050,238.5000,256.9900,236.2000,242.7100,239.9900,1624471,401332832.0000,3,7.556600,1,1.133400,0
2020-08-12,sh.688050,238.0000,247.6500,237.0200,245.9900,242.7100,1186173,288496097.0000,3,5.517800,1,1.351400,0
2020-08-13,sh.688050,243.6900,248.3900,228.3000,230.0000,245.9900,1277221,304357173.0000,3,5.941300,1,-6.500300,0
2020-08-14,sh.688050,226.0000,231.8600,214.0000,224.8800,230.0000,1828084,405471326.0000,3,8.503800,1,-2.226100,0
2020-08-17,sh.688050,224.6600,232.0000,215.6100,229.0900,224.8800,986851,221439263.0000,3,4.590600,1,1.872100,0
2020-08-18,sh.688050,235.0000,237.9900,221.8800,224.6000,229.0900,784275,179302440.0000,3,3.648200,1,-1.959900,0
2020-08-19,sh.688050,220.0000,222.8700,213.5100,213.5600,224.6000,627419,136791242.0000,3,2.918600,1,-4.915400,0
2020-08-20,sh.688050,212.8800,212.8800,200.0000,200.8000,213.5600,1118290,229170969.5200,3,5.202000,1,-5.974900,0
2020-08-21,sh.688050,205.2200,216.0000,205.2200,209.9000,200.8000,976461,206503291.0700,3,4.542200,1,4.531900,0
2020-08-24,sh.688050,207.0000,211.6600,201.6600,203.1100,209.9000,735324,150373983.4800,3,3.420500,1,-3.234900,0
2020-08-25,sh.688050,202.2000,230.6000,202.2000,218.5800,203.1100,1213577,264998530.0000,3,5.645300,1,7.616600,0
